t_h,X_gDW_L,N_gN_L,N_free_gN_L,G_g_L,F_g_L,E_g_L,O2_g_L,Prot_g_L,Carb_g_L,P_frac_gProt_gDW,C_frac_gCarb_gDW,GAM_mmol_gDW,AA_phe_mmol_L,AA_leu_mmol_L,AA_val_mmol_L,AA_met_mmol_L,AA_tyr_mmol_L,pea_g_L,pea_mg_L,isoamyl_g_L,isoamyl_mg_L,isobutanol_g_L,isobutanol_mg_L,methionol_g_L,methionol_mg_L,tyrosol_g_L,tyrosol_mg_L
10.0,1.2817282895801214,0.06544002020109062,0.03059652185128647,105.8698081822483,107.8996267463584,2.856281755595948,0.0,1.1542179456722317,0.4594065336481704,0.9005168685559242,0.35842739633894355,60.506988747599955,0.4341713685393625,0.4341713685393625,0.4356450074321312,0.7494184088891073,0.4341713685393625,0.05437702001447859,54.37702001447859,0.0,0.0,0.009425671480324195,9.425671480324196,0.0,0.0,0.06545160735381213,65.45160735381212
11.0,1.3900334562039314,0.05567645895194504,0.023620440470125237,105.25042296645715,107.5863809522345,3.2847518203968757,0.0,1.271945860844466,0.4971824126307392,0.9150469401780063,0.3576765799497402,60.966706747358494,0.3994376590562135,0.3994376590562135,0.4007934068375607,0.6894649361779787,0.3994376590562135,0.0565853091189728,56.585309118972795,0.0,0.0,0.009425671480324195,9.425671480324196,0.0,0.0,0.06849722618884148,68.49722618884148
12.0,1.4955144782334857,0.046180475815871744,0.016688938812597517,104.65606336313768,107.25545675024202,3.6997088570134844,0.0,1.3814300478780592,0.5337244787185207,0.9237155961939038,0.3568835250254217,61.240974989654475,0.3674826463317164,0.3674826463317164,0.36872993429055584,0.6343077412837403,0.3674826463317164,0.05850719244966322,58.50719244966322,0.0,0.0,0.009425671480324195,9.425671480324196,0.0,0.0,0.07120465613550257,71.20465613550257
13.0,1.5938947205344627,0.03735138145309978,0.0102191674100875,104.1241127847376,106.91260002173803,4.092974052532856,0.0,1.4767151499617537,0.5674565459762896,0.9264822393455093,0.3560188377975245,61.32850901486663,0.3380840346251791,0.3380840346251791,0.3392315395473114,0.5835631219810411,0.3380840346251791,0.06025018877743023,60.250188777430225,0.0,0.0,0.009425671480324195,9.425671480324196,0.0,0.0,0.07367383762756502,73.67383762756502
14.0,1.67843025035141,0.02981785167752095,0.004856214757949645,103.69839441234026,106.56711914381602,4.441172165990191,0.0,1.5484519932458354,0.5958974092786786,0.9225596314899822,0.3550325723418752,61.204401337762036,0.31103731185516476,0.31103731185516476,0.3120930163835265,0.5368780722225578,0.31103731185516476,0.06196600645392458,61.966006453924585,0.0,0.0,0.009425671480324195,9.425671480324196,0.0,0.0,0.07604219350194627,76.04219350194627
15.0,1.7407114081710773,0.024362824719183027,0.001398118753177433,103.43317455935352,106.23132582808664,4.715021648622195,0.0,1.5851866638989454,0.6159619506255621,0.9106544924436739,0.35385644497656177,60.827733771932664,0.2861543269067516,0.2861543269067516,0.28712557507284436,0.49392782644475314,0.2861543269067516,0.06383565515698422,63.835655156984224,0.0,0.0,0.009425671480324195,9.425671480324196,0.0,0.0,0.07847185012527982,78.47185012527983
16.0,1.7778071944008957,0.0212570606430161,0.0001295311542909496,103.34387366587056,105.91259328217089,4.904284407125364,0.0,1.5838649785580172,0.6266075817774672,0.8909093086957413,0.3524609326314646,60.273539245521256,0.2632619807542115,0.2632619807542115,0.26415552906701684,0.4544136003291729,0.2632619807542115,0.06593535788231136,65.93535788231137,0.0,0.0,0.009425671480324195,9.425671480324196,0.0,0.0,0.0810341684306272,81.0341684306272
17.0,1.80105709928212,0.01943732712962714,0.0,103.3371044953558,105.61526392869519,5.04706163480288,0.0,1.562374565435074,0.6320770086746329,0.8674764204076695,0.35094779000986215,59.822550041299365,0.24220102229387455,0.24220102229387455,0.2430230867416555,0.418060512302839,0.24220102229387455,0.06807149355714931,68.07149355714931,0.0,0.0,0.009881512345163365,9.881512345163365,0.0,0.0,0.08356759249121004,83.56759249121004
18.0,1.821353565598078,0.017882340959256966,0.0,103.33119521348813,105.3390939426044,5.1800809453850585,0.0,1.537324296466145,0.6364263161681641,0.8440559403200409,0.34942491572699164,59.37179964521648,0.22282494051036458,0.22282494051036458,0.22358123980232306,0.3846156713186119,0.22282494051036458,0.07005728497975802,70.05728497975802,0.0,0.0,0.010353112706792207,10.353112706792208,0.0,0.0,0.0859160427927806,85.9160427927806
19.0,1.8402848955880595,0.016451753682516407,0.0,103.32568338875474,105.07299746012403,5.308590496115078,0.0,1.511157687875203,0.6402487766836165,0.8211542090564817,0.34790742358346977,58.931033085376136,0.2049989452695354,0.2049989452695354,0.20569474061813722,0.35384641761312297,0.2049989452695354,0.07187935417503635,71.87935417503635,0.0,0.0,0.010774634318802705,10.774634318802704,0.0,0.0,0.08807243128923252,88.07243128923253
20.0,1.8579607069211446,0.015135613387915095,0.0,103.32053710615652,104.81614967208738,5.432960717115067,0.0,1.4840738533458753,0.6435875829934399,0.7987649296443717,0.34639461458791493,58.50012917028731,0.18859902964797257,0.18859902964797257,0.18923916136868624,0.3255387042040731,0.18859902964797257,0.07355079127781561,73.5507912778156,0.0,0.0,0.011150064052758433,11.150064052758433,0.0,0.0,0.090052116340497,90.052116340497
21.0,1.8744818516145183,0.013924764316881888,0.0,103.31572700279912,104.5677917376658,5.5535324261372905,0.0,1.4562521397310952,0.646482468615021,0.7768824960758112,0.34488595771583297,58.078980006761135,0.17351110727613475,0.17351110727613475,0.17410002845919134,0.29949560786774726,0.17351110727613475,0.07508363914145698,75.08363914145698,0.0,0.0,0.011483069650829366,11.483069650829366,0.0,0.0,0.0918692275768193,91.8692275768193
22.0,1.889941107975321,0.012810783171531337,0.0,103.3112260664352,104.3272255242636,5.670619168014515,0.0,1.4278538291272789,0.6489699811254429,0.7555017577542019,0.3433810600694745,57.66748646645148,0.15963021869404398,0.15963021869404398,0.16017202618245605,0.27553595923832747,0.15963021869404398,0.07648897729531605,76.48897729531605,0.0,0.0,0.011777025700835522,11.777025700835521,0.0,0.0,0.09353676434784423,93.53676434784424
23.0,1.9044238330193317,0.011785920517808832,0.0,103.30700944551386,104.09380872289678,5.7845094220432465,0.0,1.3990237236720797,0.6510837394860997,0.7346178405329158,0.3418796426496363,57.26555474156641,0.14685980119852046,0.14685980119852046,0.14735826408785957,0.2534930824992613,0.14685980119852046,0.07777699888811271,77.77699888811271,0.0,0.0,0.012035036777087456,12.035036777087456,0.0,0.0,0.09506668603949117,95.06668603949117
24.0,1.918008561263598,0.010843046876384124,0.0,103.30305427484319,103.86695033562636,5.895468619802632,0.0,1.3698915965801857,0.6528546702390476,0.7142260072487325,0.3403815204083043,56.873093660695694,0.13511101710263881,0.13511101710263881,0.13556960296083082,0.23321363589932037,0.13511101710263881,0.0789570815027501,78.9570815027501,0.0,0.0,0.012259958798383454,12.259958798383455,0.0,0.0,0.09646999518866867,96.46999518866866
25.0,1.9307675424244928,0.009975603126273394,0.0,103.29933951904036,103.64610661124453,6.003740971915476,0.0,1.3405735031947856,0.6543112199173835,0.6943215450532217,0.3388865855367319,56.490012520391375,0.12430213573442771,0.12430213573442771,0.12472403472396434,0.21455654502737473,0.12430213573442771,0.08003785255381922,80.03785255381922,0.0,0.0,0.012454419307422469,12.45441930742247,0.0,0.0,0.09775681416234394,97.75681416234394
26.0,1.9427672468859907,0.009177554876171522,0.0,103.29584582536542,103.4307773013936,6.109551161708664,0.0,1.311172999096755,0.6554795544685509,0.6748996830157596,0.33739479369914305,56.11621949935601,0.11435796487567348,0.11435796487567348,0.1147461119460472,0.19739202142518475,0.11435796487567348,0.0810272492506254,81.0272492506254,0.0,0.0,0.012620835612684343,12.620835612684344,0.0,0.0,0.09893645552768734,98.93645552768734
27.0,1.9540688280472727,0.0084433504860778,0.0,103.29255538910954,103.2205021354002,6.213105914541761,0.0,1.2817822526238403,0.6563837417258824,0.6559555294194742,0.3359061524878914,55.751620451640875,0.10520932768561961,0.10520932768561961,0.10556642299036342,0.18160065971116998,0.10520932768561961,0.08193257381359224,81.93257381359224,0.0,0.0,0.012761431607118958,12.761431607118958,0.0,0.0,0.1000174868360397,100.0174868360397
28.0,1.9647285476825262,0.0077678824471915766,0.0,103.28945182975224,103.01485763417186,6.314595433086621,0.0,1.252483064449476,0.6570459192822968,0.6374840259367273,0.33442071173511884,55.39611802470759,0.09679258147077004,0.09679258147077004,0.09712110915113435,0.1670726069342764,0.09679258147077004,0.08276054427335294,82.76054427335295,0.0,0.0,0.012878253241340058,12.878253241340058,0.0,0.0,0.10100779022416219,101.00779022416219
29.0,1.9747981672719637,0.00714645185141625,0.0,103.28652007702603,102.81345417480533,6.414194718980977,0.0,1.223347801794323,0.6574864489339771,0.619479915501586,0.33293855535740424,55.049611041101954,0.08904917495310843,0.08904917495310843,0.0893514204190436,0.15370679837953427,0.08904917495310843,0.08351734120591447,83.51734120591448,0.0,0.0,0.0129731827589635,12.9731827589635,0.0,0.0,0.10191461724738626,101.91461724738626
30.0,1.9843253080263565,0.00657473570330295,0.0,103.28374626609587,102.61593325075435,6.512064789662738,0.0,1.1944402542329353,0.6577240587684327,0.6019377213008212,0.3314597944742317,54.711994094114836,0.08192524095685975,0.08192524095685975,0.08220330678552012,0.14141025450917152,0.08192524095685975,0.08420865072900852,84.20865072900851,0.0,0.0,0.013047951793118505,13.047951793118505,0.0,0.0,0.10274463932611154,102.74463932611154
31.0,1.9933537821096146,0.006048756847038714,0.0,103.2811176411243,102.42196502845029,6.608353796061352,0.0,1.1658164174963392,0.6577759738853959,0.5848517347796273,0.3299845615910968,54.38315731694034,0.07537122168031098,0.07537122168031098,0.07562704224267852,0.1300974341484378,0.07537122168031098,0.0848397040587343,84.8397040587343,0.0,0.0,0.013104153415237746,13.104153415237745,0.0,0.0,0.10350399415658378,103.50399415658377
32.0,2.001923897363557,0.005564856299275617,0.0,103.27862246655127,102.23135707942784,6.703223935015207,0.0,1.1375252111547234,0.6576580366599276,0.5682160109346777,0.32851300567720554,54.062986292086016,0.0693415239458861,0.0693415239458861,0.06957687886326425,0.11968963941656277,0.0693415239458861,0.08541531390166993,85.41531390166993,0.0,0.0,0.013143253219944181,13.143253219944182,0.0,0.0,0.10419832840881067,104.19832840881067
33.0,2.0100727376547014,0.005119667795333568,0.0,103.27624994547172,102.04389406796888,6.796830255812812,0.0,1.1096091355893791,0.6573848173843515,0.5520243694683612,0.32704528799856786,53.7513620735872,0.06379420203021521,0.06379420203021521,0.0640107285542031,0.11011446826323774,0.06379420203021521,0.08593990793561493,85.93990793561493,0.0,0.0,0.013166599523147077,13.166599523147077,0.0,0.0,0.10483283700864432,104.83283700864432
34.0,2.0178344207933168,0.004710094371706882,0.0,103.27399014454285,101.85930535450728,6.889283817748099,0.0,1.0821048732261296,0.6569697160587175,0.536270400621225,0.32558157859177966,53.44816129925828,0.058690665867797996,0.058690665867797996,0.058889870269866855,0.10130531080217872,0.058690665867797996,0.08641755961187317,86.41755961187317,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.10541229927729705,105.41229927729705
35.0,2.0252403358189484,0.004333286821970331,0.0,103.27183392489884,101.67731128196091,6.980683673039468,0.0,1.0550438386006369,0.6564250560379075,0.5209474746976179,0.32412205328335425,53.15325637402307,0.053995412598374155,0.053995412598374155,0.05417868064827751,0.09320088593800442,0.053995412598374155,0.08685201649335329,86.85201649335329,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.10594111217969597,105.94111217969596
36.0,2.0323193613031045,0.003986623876212705,0.0,103.2697728785924,101.49763017693525,7.071118474254402,0.0,1.028452681456483,0.6557621701868558,0.5060487544620195,0.32266689117520736,52.866515708494546,0.049675779590504225,0.049675779590504225,0.049844386196415305,0.08574481506296407,0.049675779590504225,0.08724672632562093,87.24672632562093,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.10642332091296917,106.42332091296917
37.0,2.0390980661877323,0.0036676939661156884,0.0,103.26779927012099,101.32005773405689,7.160675411566744,0.0,1.0023537467370625,0.6549914801432337,0.49156720971789664,0.32121627252964646,52.58780399955936,0.04570171722326389,0.04570171722326389,0.04585683530070208,0.07888522985792694,0.04570171722326389,0.0876048610222668,87.6048610222668,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.10686264704785292,106.86264704785292
38.0,2.0456008945566126,0.003374278448826433,0.0,103.26590598263091,101.14440596878251,7.249434712213029,0.0,0.9767654950198308,0.6541225692390034,0.4774956334928404,0.3197703769976037,52.316982541876904,0.042045579845402775,0.042045579845402775,0.042188288476645915,0.07257441146929279,0.042045579845402775,0.08792933873144533,87.92933873144533,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.10726251441878629,107.26251441878628
39.0,2.0518503356250486,0.0031043361729203188,0.0,103.26408646842515,100.97050190169504,7.337470202661371,0.0,0.9517028866540529,0.6531642495881296,0.4638266593475195,0.3183293821423668,52.05390956100727,0.03868193345777055,0.03868193345777055,0.03881322539851424,0.06676845855174937,0.03868193345777055,0.08822284413709008,88.22284413709008,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.10762607294279823,107.62607294279823
40.0,2.0578670801303764,0.002855989279086693,0.0,103.26233470343048,100.79818636133116,7.424849819017455,0.0,0.9271777325989397,0.6521246238071602,0.45055277940507127,0.3168934622180966,51.798440560404856,0.035587378781148905,0.035587378781148905,0.035708167366633105,0.06142698186760942,0.035587378781148905,0.08848784713603204,88.48784713603204,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.10795622053288366,107.95622053288366
41.0,2.0636701642112447,0.0026275101367597576,0.0,103.26064514530732,100.62731287949703,7.5116360782783245,0.0,0.9031990147160446,0.6510111417980456,0.43766636276454396,0.315462787168253,51.55042867580327,0.03274038847865699,0.03274038847865699,0.03285151397730246,0.056512823318200664,0.03274038847865699,0.08872662002094825,88.72662002094825,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.10825562325830927,108.25562325830927
42.0,2.069277101776543,0.002417309325818977,0.0,103.25901269491068,100.45774667495895,7.597886511885878,0.0,0.8797731780463183,0.6498306529882157,0.4251596740190108,0.31403752181392947,51.309725031614846,0.03012115740036443,0.03012115740036443,0.030223392859118264,0.05199179745274461,0.03012115740036443,0.08894125328867468,88.94125328867467,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.10852673389209512,108.52673389209512
43.0,2.0747040062848265,0.0022239245797534587,0.0,103.25743266083434,100.2893709997044,7.683656356271009,0.0,0.8569043973967913,0.6485894543913396,0.4130248916476767,0.3126178252061937,51.076179094905044,0.02771146480833528,0.02771146480833528,0.027805521430388804,0.04783245365652504,0.02771146480833528,0.0891336701838539,89.13367018385391,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.10877180897469742,108.77180897469742
44.0,2.0799657027813834,0.0020460106133731826,0.0,103.25590072679142,100.12205931809652,7.768993767053169,0.0,0.8345948203728767,0.647293334823109,0.40125412609296157,0.31120385011999563,50.84963902330381,0.025494547623668457,0.025494547623668457,0.0255810797159577,0.04400585736400304,0.025494547623668457,0.08930564007909104,89.30564007909105,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.1089929245125968,108.9929245125968
45.0,2.0850758309723396,0.0018823297643033277,0.0,103.25441292160454,99.95565867017568,7.853936104470109,0.0,0.8128447888186219,0.6459476155796472,0.38983943736931886,0.3097957426701457,50.629952003904805,0.02345498381377498,0.02345498381377498,0.023534593338681083,0.040485388774882794,0.02345498381377498,0.08945879078469712,89.45879078469713,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.10919199042099952,109.19199042099952
46.0,2.0900469400528374,0.0017317433831590616,0.0,103.25296559159673,99.79007655107148,7.938525092176536,0.0,0.7916530404674967,0.644557187861533,0.3787728520812472,0.3083936420323834,50.41696458079394,0.02157858510867298,0.02157858510867298,0.021651825871586598,0.03724655767289217,0.02157858510867298,0.08959461987365297,89.59461987365297,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.1093707638111224,109.3707638111224
47.0,2.09489057594896,0.0015932039125063366,0.0,103.25155537519113,99.6252278254363,8.022799131850642,0.0,0.7710168924594735,0.6431265472037908,0.3680463797543278,0.3069976802547132,50.2105229693564,0.019852298299979143,0.019852298299979143,0.01991967980185967,0.0342668330590608,0.019852298299979143,0.08971450510057596,89.71450510057596,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.10953086121449512,109.53086121449512
48.0,2.099617361580307,0.0014657475995058296,0.0,103.25017917954264,99.46103413783494,8.106793568977269,0.0,0.7509324082451585,0.6416598251513702,0.3576520284057656,0.3056079821460496,50.01047335594714,0.018264114435980812,0.018264114435980812,0.0183261054177109,0.03152548641433593,0.018264114435980812,0.08981971398716938,89.81971398716938,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.10967376982931817,109.67376982931818
49.0,2.1042370707015605,0.0013484877915453633,0.0,103.2488341590391,99.29742337030304,8.190540937368452,0.0,0.7313945492736079,0.6401608184004771,0.3475818193003121,0.3042246652308264,49.81666218188336,0.016802985281102346,0.016802985281102346,0.016860016984294027,0.029003447501189057,0.016802985281102346,0.08991141264083584,89.91141264083583,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.10980085786711219,109.80085786711219
50.0,2.1087586958367326,0.001240608768221734,0.0,103.24751769552236,99.1343291433006,8.274071184122365,0.0,0.712397312746383,0.6386330156084884,0.3378278008540524,0.30284783975962964,49.6289364110366,0.015458746458614158,0.015458746458614158,0.015511215625550504,0.02668317170109393,0.015458746458614158,0.08999067386780153,89.99067386780153,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.10991338407163533,109.91338407163532
51.0,2.1131905107786717,0.0011413600667639953,0.0,103.24622738009161,98.97169035658938,8.357411876585576,0.0,0.6939338566154909,0.6370796220589635,0.32838206166267003,0.30147760876713925,49.44714378057466,0.014222046741925025,0.014222046741925025,0.014270318375506463,0.024548517965006417,0.014222046741925025,0.09005848463719057,90.05848463719057,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.1100125064762872,110.0125064762872
52.0,2.1175401280886113,0.001050051261422876,0.0,103.24496099636251,98.80945076683976,8.440588392758375,0.0,0.6759966129064602,0.6355035823533463,0.31923674264281626,0.3001140681697404,49.271133034634374,0.013084283002571024,0.013084283002571024,0.013128692905465946,0.022584636527805905,0.013084283002571024,0.09011575294797333,90.11575294797333,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.11009929046092048,110.09929046092049
53.0,2.1218145519957528,0.0009660471605090457,0.0,103.24371650506555,98.64755859902924,8.5236240964677,0.0,0.6585773903591605,0.6339076012872219,0.3103840482853276,0.29875730689610747,49.10075414090082,0.012037540362365342,0.012037540362365342,0.01207839747302867,0.020777865605581432,0.012037540362365342,0.0901633141465589,90.1633141465589,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.11017471616410761,110.17471616410761
54.0,2.1218145519957528,0.0009660471605090457,0.0,102.43952379565032,98.3018227766988,9.111750025745915,0.0,0.63552718169659,0.6307380632807857,0.2995206065953412,0.2972635203616269,48.89167641805895,0.012037540362365342,0.012037540362365342,0.01207839747302867,0.020777865605581432,0.012037540362365342,0.0901633141465589,90.1633141465589,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.11017471616410761,110.17471616410761
55.0,2.1218145519957528,0.0009660471605090457,0.0,101.64317643478888,97.95773246794896,9.69502189500357,0.0,0.6132837303372093,0.6275843729643819,0.28903738536450424,0.2957772027598188,48.68991641551654,0.012037540362365342,0.012037540362365342,0.01207839747302867,0.020777865605581432,0.012037540362365342,0.0901633141465589,90.1633141465589,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.11017471616410761,110.17471616410761
56.0,2.1218145519957528,0.0009660471605090457,0.0,100.85447628897076,97.6152348774411,10.2735680407055,0.0,0.591818799775407,0.62444645109956,0.2789210768767466,0.29429831674601975,48.49521801306312,0.012037540362365342,0.012037540362365342,0.01207839747302867,0.020777865605581432,0.012037540362365342,0.0901633141465589,90.1633141465589,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.11017471616410761,110.17471616410761
57.0,2.1218145519957528,0.0009660471605090457,0.0,100.07323383299322,97.27427948936207,10.847511230781718,0.0,0.5711051417832678,0.6213242188440622,0.2691588391860605,0.29282682516228964,48.307334054695566,0.012037540362365342,0.012037540362365342,0.01207839747302867,0.020777865605581432,0.012037540362365342,0.0901633141465589,90.1633141465589,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.11017471616410761,110.17471616410761
58.0,2.1218145519957528,0.0009660471605090457,0.0,99.29926763990308,96.93481793146273,11.416968995031429,0.0,0.5511164618208534,0.6182175977498419,0.25973827981454833,0.29136269103647816,48.12602603487088,0.012037540362365342,0.012037540362365342,0.01207839747302867,0.020777865605581432,0.012037540362365342,0.0901633141465589,90.1633141465589,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.11017471616410761,110.17471616410761
59.0,2.1218145519957528,0.0009660471605090457,0.0,98.53240390929093,96.59680384935744,11.982053930663792,0.0,0.5318273856571235,0.6151265097610926,0.25064744002103917,0.28990587758129577,47.951063795740055,0.012037540362365342,0.012037540362365342,0.01207839747302867,0.020777865605581432,0.012037540362365342,0.0901633141465589,90.1633141465589,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.11017471616410761,110.17471616410761
60.0,2.1218145519957528,0.0009660471605090457,0.0,97.77247603047022,96.26019279015506,12.54287398522455,0.0,0.5132134271591242,0.6120508772122871,0.2418747796203028,0.2884563481933893,47.78222523497882,0.012037540362365342,0.012037540362365342,0.01207839747302867,0.020777865605581432,0.012037540362365342,0.0901633141465589,90.1633141465589,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.11017471616410761,110.17471616410761
61.0,2.1218145519957528,0.0009660471605090457,0.0,97.01932417743801,95.9249420945894,13.099532718920942,0.0,0.4952509572085549,0.6089906228262257,0.2334091623335922,0.28701406645242233,47.619296023844214,0.012037540362365342,0.012037540362365342,0.01207839747302867,0.020777865605581432,0.012037540362365342,0.0901633141465589,90.1633141465589,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.11017471616410761,110.17471616410761
62.0,2.1218145519957528,0.0009660471605090457,0.0,96.27279493283595,95.59101079690369,13.65212954814892,0.0,0.47791717370625547,0.6059456697120946,0.2252398416519165,0.28557899612016024,47.46206933509932,0.012037540362365342,0.012037540362365342,0.01207839747302867,0.020777865605581432,0.012037540362365342,0.0901633141465589,90.1633141465589,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.11017471616410761,110.17471616410761
63.0,2.1218145519957528,0.0009660471605090457,0.0,95.532740938413,95.25835953181955,14.200759971842736,0.0,0.46119007262653655,0.6029159413635341,0.2173564471940994,0.28415110113955944,47.310345580460506,0.012037540362365342,0.012037540362365342,0.01207839747302867,0.020777865605581432,0.012037540362365342,0.0901633141465589,90.1633141465589,0.0,0.0,0.013175432744289945,13.175432744289944,0.0,0.0,0.11017471616410761,110.17471616410761
