t_h,X_gDW_L,N_gN_L,N_free_gN_L,G_g_L,F_g_L,E_g_L,O2_g_L,Prot_g_L,Carb_g_L,P_frac_gProt_gDW,C_frac_gCarb_gDW,GAM_mmol_gDW,AA_phe_mmol_L,AA_leu_mmol_L,AA_val_mmol_L,AA_met_mmol_L,AA_tyr_mmol_L,pea_g_L,pea_mg_L,isoamyl_g_L,isoamyl_mg_L,isobutanol_g_L,isobutanol_mg_L,methionol_g_L,methionol_mg_L,tyrosol_g_L,tyrosol_mg_L
52.0,2.100419024698089,0.001083000433868374,0.0,103.12952453425345,98.90492479625806,8.46086299054563,0.8,0.6791001685850316,0.6314714011389634,0.3233165195133597,0.30064067869968475,49.349652391771656,0.013084283002571024,0.013084283002571024,0.013084283002571024,0.023648028848353733,0.014417636734378956,0.09043747019490944,90.43747019490944,0.0,0.0,0.015061328426848434,15.061328426848434,0.0,0.0,0.11019222226254126,110.19222226254126
53.0,2.1046961190069706,0.0009963603991589038,0.0,103.12827926547354,98.74402379912212,8.543368671384332,0.8,0.6615762203755229,0.6298965690275549,0.3143333683190641,0.29928147980087033,49.17676272666867,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,0.0,0.0,0.015061328426848434,15.061328426848434,0.0,0.0,0.11028234203071277,110.28234203071277
54.0,2.1046961190069706,0.0009963603991589038,0.0,102.33091225140682,98.4009222684046,9.126656331614466,0.8,0.6384210526623796,0.6267470861824171,0.30333170042789687,0.297785072401866,48.96502470332493,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,0.0,0.0,0.015061328426848434,15.061328426848434,0.0,0.0,0.11028234203071277,110.28234203071277
55.0,2.1046961190069706,0.0009963603991589038,0.0,101.54125953118995,98.05943874145191,9.705171028955668,0.8,0.6160763158191963,0.623613350751505,0.2927150909129205,0.2962961470398567,48.76069751079821,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,2.1166472992868033e-16,2.1166472992868033e-13,0.015061328426848434,15.061328426848434,0.0,0.0,0.11028234203071277,110.28234203071277
56.0,2.1046961190069706,0.0009963603991589038,0.0,100.7591279318264,97.71952171874247,10.279037900099597,0.8,0.5945136447655245,0.6204952839977476,0.2824700627309683,0.2948146663046574,48.563521770009935,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,2.1166472992868033e-16,2.1166472992868033e-13,0.015061328426848434,15.061328426848434,0.0,0.0,0.11028234203071277,110.28234203071277
57.0,2.1046961190069706,0.0009963603991589038,0.0,99.98433260430492,97.381121905974,10.848376696622145,0.8,0.5737056671987312,0.6173928075777588,0.27258361053538444,0.29334059297313414,48.37324718014924,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,2.1166472992868033e-16,2.1166472992868033e-13,0.015061328426848434,15.061328426848434,0.0,0.0,0.11028234203071277,110.28234203071277
58.0,2.1046961190069706,0.0009963603991589038,0.0,99.2166965343904,97.04419208359938,11.413302101912677,0.8,0.5536259688467756,0.6143058435398701,0.26304318416664596,0.29187389000826847,48.18963220093367,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,2.1166472992868033e-16,2.1166472992868033e-13,0.015061328426848434,15.061328426848434,0.0,0.0,0.11028234203071277,110.28234203071277
59.0,2.1046961190069706,0.0009963603991589038,0.0,98.45605008990613,96.70868698613027,11.973924024444175,0.8,0.5342490599371384,0.6112343143221707,0.25383667272081334,0.2904145205582271,48.01244374599065,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,2.1166472992868033e-16,2.1166472992868033e-13,0.015061328426848434,15.061328426848434,0.0,0.0,0.11028234203071277,110.28234203071277
60.0,2.1046961190069706,0.0009963603991589038,0.0,97.70223060123405,96.37456319033029,12.530347869507656,0.8,0.5155503428393386,0.6081781427505598,0.2449523891755849,0.28896244795543596,47.84145688697063,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,2.1166472992868033e-16,2.1166472992868033e-13,0.015061328426848434,15.061328426848434,1.6359933523839358e-17,1.635993352383936e-14,0.11028234203071277,110.28234203071277
61.0,2.1046961190069706,0.0009963603991589038,0.0,96.95508197210096,96.0417790115116,13.08267479131253,0.8,0.4975060808399618,0.605137252036807,0.23637905555443944,0.2875176357156588,47.676454568016325,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,2.1166472992868033e-16,2.1166472992868033e-13,0.015061328426848434,15.061328426848434,1.6359933523839358e-17,1.635993352383936e-14,0.11028234203071277,110.28234203071277
62.0,2.1046961190069706,0.0009963603991589038,0.0,96.21445431802015,95.71029440722936,13.631001927159083,0.8,0.4800933680105631,0.602111565776623,0.22810578861003405,0.2860800475370805,47.51722733022541,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,2.1166472992868033e-16,2.1166472992868033e-13,0.015061328426848434,15.061328426848434,1.6359933523839358e-17,1.635993352383936e-14,0.11028234203071277,110.28234203071277
63.0,2.1046961190069706,0.0009963603991589038,0.0,95.48020363002392,95.3800708877402,14.175422615216672,0.8,0.4632901001301934,0.5991010079477398,0.22012208600868285,0.28464964729939507,47.36357304575718,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,2.1166472992868033e-16,2.1166472992868033e-13,0.015061328426848434,15.061328426848434,1.6359933523839358e-17,1.635993352383936e-14,0.11028234203071277,110.28234203071277
64.0,2.1046961190069706,0.0009963603991589038,0.0,94.7521914615578,95.05107143265393,14.716026597288417,0.8,0.4470749466256366,0.5961055029080011,0.21241781299837895,0.2832263990628981,47.21529666124533,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,4.150088390068884e-16,4.1500883900688836e-13,0.015061328426848434,15.061328426848434,1.6359933523839358e-17,1.635993352383936e-14,0.11028234203071277,110.28234203071277
65.0,2.1046961190069706,0.0009963603991589038,0.0,94.03028463661616,94.72326041326384,15.252900207807766,0.8,0.43142732349373936,0.5931249753934611,0.2049831895434357,0.2818102670675836,47.07220995019141,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,4.150088390068884e-16,4.1500883900688836e-13,0.015061328426848434,15.061328426848434,2.4819282866768652e-17,2.4819282866768652e-14,0.11028234203071277,110.28234203071277
66.0,2.1046961190069706,0.0009963603991589038,0.0,93.31435497738455,94.39660352009092,15.786126550191883,0.8,0.41632736717145846,0.5901593505164938,0.19780877790941545,0.2804012157322457,46.93413127402437,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,4.150088390068884e-16,4.1500883900688836e-13,0.015061328426848434,15.061328426848434,2.4819282866768652e-17,2.4819282866768652e-14,0.11028234203071277,110.28234203071277
67.0,2.1046961190069706,0.0009963603991589038,0.0,92.60427904981898,94.07106769522119,16.315785661569738,0.8,0.4017559093204574,0.5872085537639113,0.1908854706825859,0.27899920965358443,46.80088535152317,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,4.150088390068884e-16,4.1500883900688836e-13,0.015061328426848434,15.061328426848434,2.4819282866768652e-17,2.4819282866768652e-14,0.11028234203071277,110.28234203071277
68.0,2.1046961190069706,0.0009963603991589038,0.0,91.89993792573978,93.74662106905546,16.84195466680724,0.8,0.3876944524942414,0.5842725109950918,0.1842044792086954,0.27760421360531656,46.672303036309515,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,4.150088390068884e-16,4.1500883900688836e-13,0.015061328426848434,15.061328426848434,2.363968558067455e-16,2.363968558067455e-13,0.11028234203071277,110.28234203071277
69.0,2.1046961190069706,0.0009963603991589038,0.0,91.20121696014917,93.42323290112569,17.364707922666433,0.8,0.37412514665694296,0.5813511484401164,0.17775732243639106,0.27621619253728996,46.54822110212834,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,4.150088390068884e-16,4.1500883900688836e-13,0.015061328426848434,15.061328426848434,2.363968558067455e-16,2.363968558067455e-13,0.11028234203071277,110.28234203071277
70.0,2.1046961190069706,0.0009963603991589038,0.0,90.5080055825994,93.10087352466365,17.884117152859414,0.8,0.36103076652394994,0.5784443926979158,0.17153581615111738,0.27483511157460355,46.428482035643505,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,4.150088390068884e-16,4.1500883900688836e-13,0.015061328426848434,15.061328426848434,2.363968558067455e-16,2.363968558067455e-13,0.11028234203071277,110.28234203071277
71.0,2.1046961190069706,0.0009963603991589038,0.0,89.8201971015436,92.7795142946365,18.400251574689285,0.8,0.3483946896956117,0.5755521707344262,0.16553206258582825,0.2734609360167305,46.312933836485634,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,4.150088390068884e-16,4.1500883900688836e-13,0.015061328426848434,15.061328426848434,2.363968558067455e-16,2.363968558067455e-13,0.11028234203071277,110.28234203071277
72.0,2.1046961190069706,0.0009963603991589038,0.0,89.13768852069644,92.45912753898831,18.913178017908944,0.8,0.3362008755562653,0.5726744098807541,0.15973844039532428,0.2720936313366469,46.2014298242983,0.012037540362365342,0.012037540362365342,0.012037540362365342,0.02175618654048543,0.01326422579562864,0.09048498121481922,90.48498121481923,4.150088390068884e-16,4.1500883900688836e-13,0.015061328426848434,15.061328426848434,2.363968558067455e-16,2.363968558067455e-13,0.11028234203071277,110.28234203071277
