state_idx,fe,cp,value
1,15,2,7.534344289833067e-07
1,16,0,7.534344289833067e-07
1,16,1,7.534344289833067e-07
1,16,2,7.534344289833067e-07
1,17,0,7.534344289833067e-07
1,17,1,7.534344289833067e-07
1,17,2,7.534344289833067e-07
2,0,0,109.83405628887063
2,0,1,109.24932500819486
2,0,2,108.76877328452105
2,1,0,108.53171737927211
2,1,1,107.70034668887571
2,1,2,107.02102194294078
2,2,0,106.69167263087846
2,2,1,105.55154027857877
2,2,2,104.63983116291436
2,3,0,104.2116152712498
2,3,1,102.84527035511364
2,3,2,101.8263497804069
2,4,0,101.37970046101724
2,4,1,99.97681577708654
2,4,2,98.93620775691197
2,5,0,98.49363134505688
2,5,1,97.09265968183988
2,5,2,96.06513342459074
2,6,0,95.62465708259043
2,6,1,94.23238330175518
2,6,2,93.21975784137572
2,7,0,92.78212985076581
2,7,1,91.40173405126623
2,7,2,90.40232920738724
2,8,0,89.96900911925485
2,8,1,88.60421078568154
2,8,2,87.61865180760522
2,9,0,87.19077576288754
2,9,1,85.84442926783642
2,9,2,84.87368987497032
2,10,0,84.4519985893973
2,10,1,83.12593918404949
2,10,2,82.17072175538787
2,11,0,81.75564821411915
2,11,1,80.45090407454224
2,11,2,79.51157139910448
2,12,0,79.10333079854371
2,12,1,77.82036148764124
2,12,2,76.89701222372568
2,13,0,76.49567185554714
2,13,1,75.2345486064502
2,13,2,74.32708922875895
2,14,0,74.29918887713819
2,14,1,73.41965307732625
2,14,2,72.48085356679728
2,15,0,72.09401340077152
2,15,1,70.8829807857034
2,15,2,70.01581305632413
2,16,0,69.63972002392136
2,16,1,68.46198872973366
2,16,2,67.6183510398773
2,17,0,67.25239135987691
2,17,1,66.10609629791531
2,17,2,65.28470507410985
3,0,0,109.91587059524579
3,0,1,109.61906511049145
3,0,2,109.37478332386131
3,1,0,109.25411417764558
3,1,1,108.83040089306
3,1,2,108.48375854018137
3,2,0,108.31627367773218
3,2,1,107.73804980135525
3,2,2,107.28032418398737
3,3,0,107.06595320567429
3,3,1,106.42196503665124
3,3,2,105.96944811805415
3,4,0,105.75890364868988
3,4,1,105.12617452817118
3,4,2,104.665793175571
3,5,0,104.46388242626867
3,5,1,103.83087290596292
3,5,2,103.36669991492025
3,6,0,103.1651516148497
3,6,1,102.52731312803698
3,6,2,102.06083250573565
3,7,0,101.85766530427821
3,7,1,101.21401470454371
3,7,2,100.74463561754497
3,8,0,100.53989109629156
3,8,1,99.89146169438627
3,8,2,99.41951582364175
3,9,0,99.21351652031888
3,9,1,98.56143561372319
3,9,2,98.0874229032606
3,10,0,97.88045323466864
3,10,1,97.22556168013308
3,10,2,96.74987653015506
3,11,0,96.54213524405633
3,11,1,95.884976652168
3,11,2,95.40786648689298
3,12,0,95.1994740733878
3,12,1,94.54035677922138
3,12,2,94.06194725616169
3,13,0,93.85296300982722
3,13,1,93.19201897725675
3,13,2,92.71233992405017
3,14,0,92.76891081996986
3,14,1,92.37258596882945
3,14,2,91.86576055215171
3,15,0,91.65715365924879
3,15,1,90.9998032160379
3,15,2,90.52500470495488
3,16,0,90.31806701250048
3,16,1,89.66580148650918
3,16,2,89.19451382571063
3,17,0,88.98906744527845
3,17,1,88.3413450542787
3,17,2,87.87319413312613
4,0,0,0.11564248076715454
4,0,1,0.522495390423087
4,0,2,0.8588512757327087
4,1,0,1.026111310538739
4,1,1,1.612907202253639
4,1,2,2.09190456197606
4,2,0,2.3233292897326034
4,2,1,3.1236707731285174
4,2,2,3.756485907307497
4,3,0,4.051319106176337
4,3,1,4.950606410698683
4,3,2,5.590750816140009
4,4,0,5.882429387640358
4,4,1,6.767975139791515
4,4,2,7.412866749779086
4,5,0,7.692596153600506
4,5,1,8.569145868044743
4,5,2,9.209014184107627
4,6,0,9.485331708231042
4,6,1,10.356670010010493
4,6,2,10.99026152172143
4,7,0,11.265133226947345
4,7,1,12.132286608057218
4,7,2,12.76093977154433
4,8,0,13.03421074452434
4,8,1,13.895942108468304
4,8,2,14.51950077350678
4,9,0,14.790783742527767
4,9,1,15.64584016620592
4,9,2,16.263862591071995
4,10,0,16.532849010867064
4,10,1,17.38037309242601
4,10,2,17.992530504709908
4,11,0,18.259029135878016
4,11,1,19.098527621096707
4,11,2,19.70464972082219
4,12,0,19.968564198959733
4,12,1,20.799829802512342
4,12,2,21.399889851922634
4,13,0,21.668907544997488
4,13,1,22.470758585124344
4,13,2,23.114333068190867
4,14,0,23.098092861668732
4,14,1,23.74904308600534
4,14,2,24.488546023087178
4,15,0,24.793084822847877
4,15,1,25.748661184389142
4,15,2,26.435003961738744
4,16,0,26.73319248162341
4,16,1,27.66913636920579
4,16,2,28.341649201469735
4,17,0,28.63389233746441
4,17,1,29.551434734697125
4,17,2,30.210965437179606
5,0,0,0.0
5,0,1,0.0
5,0,2,0.0
5,1,0,0.0
5,1,1,0.0
5,1,2,0.0
5,2,0,0.0
5,2,1,0.0
5,2,2,0.0
5,3,0,0.0
5,3,1,0.0
5,3,2,0.0
5,4,0,0.0
5,4,1,0.0
5,4,2,0.0
5,5,0,0.0
5,5,1,0.0
5,5,2,0.0
5,6,0,0.0
5,6,1,0.0
5,6,2,0.0
5,7,0,0.0
5,7,1,0.0
5,7,2,0.0
5,8,0,0.0
5,8,1,0.0
5,8,2,0.0
5,9,0,0.0
5,9,1,0.0
5,9,2,0.0
5,10,0,0.0
5,10,1,0.0
5,10,2,0.0
5,11,0,0.0
5,11,1,0.0
5,11,2,0.0
5,12,0,0.0
5,12,1,0.0
5,12,2,0.0
5,13,0,0.0
5,13,1,0.0
5,13,2,0.0
5,14,0,0.0
5,14,1,0.0
5,14,2,0.0
5,15,0,0.0
5,15,1,0.0
5,15,2,0.0
5,16,0,0.0
5,16,1,0.0
5,16,2,0.0
5,17,0,0.0
5,17,1,0.0
5,17,2,0.0
6,0,0,0.2693845614387113
6,0,1,0.4047337205801829
6,0,2,0.5127819062476688
6,1,0,0.5647565706949281
6,1,1,0.7422830438307051
6,1,2,0.8826845075883019
6,2,0,0.9481798725585935
6,2,1,1.168560311955007
6,2,2,1.3203861449550967
6,3,0,1.3828392732694916
6,3,1,1.474617622331579
6,3,2,1.4621656289117944
6,4,0,1.483670306602765
6,4,1,1.4720746908942584
6,4,2,1.4279454505994293
6,5,0,1.4232624069777815
6,5,1,1.3821837415917178
6,5,2,1.339822174674126
6,6,0,1.326787407252264
6,6,1,1.2767891048116362
6,6,2,1.236174818531836
6,7,0,1.2208415454367634
6,7,1,1.1692851209259485
6,7,2,1.1305226479815413
6,8,0,1.1148571475619917
6,8,1,1.0646282903900455
6,8,2,1.028183750121653
6,9,0,1.0130552401058286
6,9,1,0.9656055306756977
6,9,2,0.9318400837175351
6,10,0,0.9176577067839264
6,10,1,0.8737074156663456
6,10,2,0.8428057691826696
6,11,0,0.8297542153868873
6,11,1,0.7896036486024447
6,11,2,0.761600498232848
6,12,0,0.7497415932067495
6,12,1,0.7134366574585262
6,12,2,0.6882611823495064
6,13,0,0.6769998591194921
6,13,1,0.6460408551606495
6,13,2,0.619789017871543
6,14,0,0.6113521444599042
6,14,1,0.5754632585263003
6,14,2,0.5467185833154539
6,15,0,0.5349796914390751
6,15,1,0.49958244439175803
6,15,2,0.47553582376778175
6,16,0,0.4653253356137075
6,16,1,0.4345368101319511
6,16,2,0.41362105951321654
6,17,0,0.40473997691680275
6,17,1,0.377960117452771
6,17,2,0.35976759756459575
7,0,0,0.19576245182870033
7,0,1,0.23371330655490755
7,0,2,0.2648621065227228
7,1,0,0.28015037937345866
7,1,1,0.33336628448122824
7,1,2,0.37637043218367927
7,2,0,0.39680524132899825
7,2,1,0.46672305667300623
7,2,2,0.5172425559396205
7,3,0,0.5388620233715656
7,3,1,0.582165931472666
7,3,2,0.5951934269363933
7,4,0,0.6068940144683002
7,4,1,0.6244008265427365
7,4,2,0.6286955146845712
7,5,0,0.6334087984094549
7,5,1,0.6415663516859004
7,5,2,0.6442176596099767
7,6,0,0.646255539752445
7,6,1,0.6500456622529451
7,6,2,0.6512888165316452
7,7,0,0.6521435707009255
7,7,1,0.6535290723287682
7,7,2,0.6536786053985744
7,8,0,0.6538588097845468
7,8,1,0.653692619077339
7,8,2,0.6530394653416053
7,9,0,0.6527959761996106
7,9,1,0.6515814077601498
7,9,2,0.6503521413712338
7,10,0,0.6498293394835415
7,10,1,0.6478954035630822
7,10,2,0.6462599871232527
7,11,0,0.645549849614723
7,11,1,0.6431233415663463
7,11,2,0.6412073425620388
7,12,0,0.6403717768972089
7,12,1,0.6376129549858434
7,12,2,0.635508539763808
7,13,0,0.6344419843955068
7,13,1,0.6318735875809565
7,13,2,0.6286942690521496
7,14,0,0.6279913655523535
7,14,1,0.6231058260031604
7,14,2,0.6185634315118257
7,15,0,0.6166482277757236
7,15,1,0.6106360539257116
7,15,2,0.6063158755678916
7,16,0,0.6044385928657643
7,16,1,0.5985454600579825
7,16,2,0.5943108212316474
7,17,0,0.5924707087270222
7,17,1,0.5866942599488345
7,17,2,0.5825434669712607
8,0,0,0.0007421173063721101
8,0,1,0.003841448398742107
8,0,2,0.0068041038752596076
8,1,0,0.008406519015193233
8,1,1,0.014466676896317792
8,1,2,0.019805557568459458
8,2,0,0.022530369394379593
8,2,1,0.03241552059340412
8,2,2,0.040791147419401444
8,3,0,0.044811214850457234
8,3,1,0.05868668381037728
8,3,2,0.06985727193781514
8,4,0,0.07424958916376684
8,4,1,0.08864638684652268
8,4,2,0.09957305218240804
8,5,0,0.10382624544207247
8,5,1,0.11729389023776665
8,5,2,0.1270823075471348
8,6,0,0.1310562485805324
8,6,1,0.14341931531439056
8,6,2,0.15219616647737527
8,7,0,0.15585559077536118
8,7,1,0.16714657435939664
8,7,2,0.17507205700990988
8,8,0,0.17841528309230054
8,8,1,0.18868521063751673
8,8,2,0.1958498005716123
8,9,0,0.19888858501214374
8,9,1,0.20819948182798972
8,9,2,0.21467175424449408
8,10,0,0.21742484310255583
8,10,1,0.2258477461060107
8,10,2,0.23169039529204585
8,11,0,0.23417997461150172
8,11,1,0.2417905847064236
8,11,2,0.24706379360396175
8,12,0,0.2493133367572714
8,12,1,0.256188008052016
8,12,2,0.26094919123482196
8,13,0,0.26298213896478567
8,13,1,0.26919524945995676
8,13,2,0.2734986109227736
8,14,0,0.2753295229000745
8,14,1,0.28092799860875645
8,14,2,0.28480842449494553
8,15,0,0.2864183296665632
8,15,1,0.2912728092616238
8,15,2,0.2945706315186263
8,16,0,0.2959709270368993
8,16,1,0.300193353388683
8,16,2,0.3030617991878238
8,17,0,0.30427977622961766
8,17,1,0.3079524426703992
8,17,2,0.3104474168264918
9,0,0,0.9516609906301094
9,0,1,0.8135029220936724
9,0,2,0.7260513384157945
9,1,0,0.6909210262382327
9,1,1,0.5916689925107437
9,1,2,0.5308887386496288
9,2,0,0.5052014543853957
9,2,1,0.43262836732385573
9,2,2,0.38818584570060854
9,3,0,0.3694033034466012
9,3,1,0.3163378621872033
9,3,2,0.2838414903762849
9,4,0,0.2701076954801548
9,4,1,0.23130624483128298
9,4,2,0.2075448977631395
9,5,0,0.19750274693508915
9,5,1,0.1691311262206341
9,5,2,0.1517568292444076
9,6,0,0.14441400855893716
9,6,1,0.12366867949252763
9,6,2,0.1109645935435108
9,7,0,0.10559552305829484
9,7,1,0.09042653844493619
9,7,2,0.08113731079901508
9,8,0,0.07721144646022517
9,8,1,0.06611988491093733
9,8,2,0.05932760165623981
9,9,0,0.05645700965171663
9,9,1,0.04834685984687736
9,9,2,0.04338034233104254
9,10,0,0.04128136545733519
9,10,1,0.03535122392003672
9,10,2,0.0317197063124583
9,11,0,0.030184934422403487
9,11,1,0.025848814930330845
9,11,2,0.023193449255669504
9,12,0,0.02207122404966142
9,12,1,0.01890065347705791
9,12,2,0.016959050095745536
9,13,0,0.016226200797420067
9,13,1,0.013666830906991147
9,13,2,0.012810489574546266
9,14,0,0.012043704025501435
9,14,1,0.011273827575194687
9,14,2,0.011344037681807417
9,15,0,0.011344037681807417
9,15,1,0.011344037681807417
9,15,2,0.011344037681807417
9,16,0,0.011344037681807417
9,16,1,0.011344037681807417
9,16,2,0.011344037681807417
9,17,0,0.011344037681807417
9,17,1,0.011344037681807417
9,17,2,0.011344037681807417
10,0,0,0.9505650029713372
10,0,1,0.8098482806287051
10,0,2,0.7224740574491235
10,1,0,0.6875168335787608
10,1,1,0.5887538181787243
10,1,2,0.528273030806799
10,2,0,0.5027123087127897
10,2,1,0.4304967918522831
10,2,2,0.38627324012593134
10,3,0,0.3675832401307918
10,3,1,0.31477925420238934
10,3,2,0.2824429931800809
10,4,0,0.2687768651836349
10,4,1,0.23016659067278702
10,4,2,0.20652231661327514
10,5,0,0.1965296438222738
10,5,1,0.16829781109994185
10,5,2,0.15100911790762675
10,6,0,0.14370247556284657
10,6,1,0.12305935947627744
10,6,2,0.11041786701405665
10,7,0,0.10507525013155339
10,7,1,0.08998100364905404
10,7,2,0.0807375443606782
10,8,0,0.07683102289619181
10,8,1,0.0657941098681883
10,8,2,0.059035292436527886
10,9,0,0.05617884394169544
10,9,1,0.048108653135619274
10,9,2,0.043166605829589186
10,10,0,0.041077970690167706
10,10,1,0.03517704717276481
10,10,2,0.031563422182595606
10,11,0,0.030036212168650617
10,11,1,0.025721456892725623
10,11,2,0.0230791742999139
10,12,0,0.021962478337717327
10,12,1,0.01880752927996097
10,12,2,0.016875492248097042
10,13,0,0.016146253724530366
10,13,1,0.013599493941281578
10,13,2,0.012747371833273652
10,14,0,0.01198436426411121
10,14,1,0.011218281022668149
10,14,2,0.011288145201569209
10,15,0,0.011288145201569209
10,15,1,0.011288145201569209
10,15,2,0.011288145201569209
10,16,0,0.011288145201569209
10,16,1,0.011288145201569209
10,16,2,0.011288145201569209
10,17,0,0.011288145201569209
10,17,1,0.011288145201569209
10,17,2,0.011288145201569209
11,0,0,0.9508749962524725
11,0,1,0.8147000810545425
11,0,2,0.7308345827086457
11,1,0,0.6954728311598735
11,1,1,0.5955669225632647
11,1,2,0.5343862468765616
11,2,0,0.5085297341440993
11,2,1,0.43547853377825907
11,2,2,0.39074322371614173
11,3,0,0.37183694160616537
11,3,1,0.31842190389866293
11,3,2,0.28571144518124275
11,4,0,0.27188717170242804
11,4,1,0.23283009613070227
11,4,2,0.20891220871652466
11,5,0,0.19880389994881534
11,5,1,0.17024536629076947
11,5,2,0.15275660701352278
11,6,0,0.14536541164257374
11,6,1,0.12448341183181061
11,6,2,0.11169563104828784
11,7,0,0.10629118899304989
11,7,1,0.09102227073141989
11,7,2,0.08167184542250805
11,8,0,0.07772011739171807
11,8,1,0.06655548435881421
11,8,2,0.05971845337293787
11,9,0,0.05682894983682424
11,9,1,0.04866537016316494
11,9,2,0.043666133106292165
11,10,0,0.04155332812068588
11,10,1,0.0355841186633062
11,10,2,0.03192867652732082
11,11,0,0.030383793521845504
11,11,1,0.026019107566609485
11,11,2,0.02334624827677698
11,12,0,0.022216629823173427
11,12,1,0.01902517145270485
11,12,2,0.017070776739979324
11,13,0,0.01633309941223188
11,13,1,0.013756868329248176
11,13,2,0.012894885398786152
11,14,0,0.01212304824745475
11,14,1,0.011348099831926969
11,14,2,0.011418772484469975
11,15,0,0.011418772484469975
11,15,1,0.011418772484469975
11,15,2,0.011418772484469975
11,16,0,0.011418772484469975
11,16,1,0.011418772484469975
11,16,2,0.011418772484469975
11,17,0,0.011418772484469975
11,17,1,0.011418772484469975
11,17,2,0.011418772484469975
12,0,0,0.9945914476251093
12,0,1,0.9772831928454139
12,0,2,0.9630758326666478
12,1,0,0.9560999795315772
12,1,1,0.9318040658918527
12,1,2,0.9121526970875492
12,2,0,0.907722930995225
12,2,1,0.8092288682114094
12,2,2,0.7074487391355876
12,3,0,0.6732185218761809
12,3,1,0.5765094843715302
12,3,2,0.5172865180559415
12,4,0,0.4922573831958633
12,4,1,0.4215437349724628
12,4,2,0.37823990200250435
12,5,0,0.3599385985928152
12,5,1,0.30823277901186474
12,5,2,0.27656901634423114
12,6,0,0.2631871032910664
12,6,1,0.22537980801347546
12,6,2,0.20222726475090175
12,7,0,0.19244240992642772
12,7,1,0.1647977156194532
12,7,2,0.14786857598585934
12,8,0,0.14071389013820393
12,8,1,0.12050008966094417
12,8,2,0.10812150276086033
12,9,0,0.1028899964690547
12,9,1,0.08810966556008235
12,9,2,0.07905844281874105
12,10,0,0.07523316541817276
12,10,1,0.0644257874575322
12,10,2,0.05780753338906344
12,11,0,0.055010490553767916
12,11,1,0.047108135788947535
12,11,2,0.04226886841408318
12,12,0,0.04022367069291509
12,12,1,0.03444546888887843
12,12,2,0.030906996584377615
12,13,0,0.029571416429101646
12,13,1,0.02490709643387445
12,13,2,0.02334645839769252
12,14,0,0.02194903117084424
12,14,1,0.02054597093541321
12,14,2,0.020673925243762874
12,15,0,0.020673925243762874
12,15,1,0.020673925243762874
12,15,2,0.020673925243762874
12,16,0,0.020673925243762874
12,16,1,0.020673925243762874
12,16,2,0.020673925243762874
12,17,0,0.020673925243762874
12,17,1,0.020673925243762874
12,17,2,0.020673925243762874
13,0,0,1.0057172241615797
13,0,1,0.906388476446342
13,0,2,0.7898337552096015
13,1,0,0.7516173028449079
13,1,1,0.6436461410779988
13,1,2,0.5775264418092605
13,2,0,0.5495825718401965
13,2,1,0.4706340583562326
13,2,2,0.4222873342509312
13,3,0,0.40185477652955165
13,3,1,0.3441276234700772
13,3,2,0.3087764988042808
13,4,0,0.2938362125984081
13,4,1,0.2516261182813204
13,4,2,0.22577737592569008
13,5,0,0.21485303865195596
13,5,1,0.18398901768730144
13,5,2,0.16508841727686455
13,6,0,0.15710054186231015
13,6,1,0.13453276973295478
13,6,2,0.12071265071284333
13,7,0,0.11487191620972116
13,7,1,0.09837036122873652
13,7,2,0.08826509020123102
13,8,0,0.0839943451325481
13,8,1,0.07192840813045212
13,8,2,0.06453943395514011
13,9,0,0.061416665160919155
13,9,1,0.052594052024986584
13,9,2,0.04719123410799844
13,10,0,0.044907865565664076
13,10,1,0.03845677084067018
13,10,2,0.03450623037976845
13,11,0,0.032836631301613566
13,11,1,0.02811959083869803
13,11,2,0.025230955653686687
13,12,0,0.024010144807739834
13,12,1,0.020561044821255994
13,12,2,0.0184488747739757
13,13,0,0.017651645869251
13,13,1,0.014867439540345091
13,13,2,0.013935870029266259
13,14,0,0.013101723629971694
13,14,1,0.012264214798819338
13,14,2,0.01234059274790569
13,15,0,0.01234059274790569
13,15,1,0.01234059274790569
13,15,2,0.01234059274790569
13,16,0,0.01234059274790569
13,16,1,0.01234059274790569
13,16,2,0.01234059274790569
13,17,0,0.01234059274790569
13,17,1,0.01234059274790569
13,17,2,0.01234059274790569
14,0,0,0.005267985069062941
14,0,1,0.02011390738937375
14,0,2,0.029129217520129102
14,1,0,0.03260177606962012
14,1,1,0.04187384984951141
14,1,2,0.0469913265683525
14,2,0,0.04903088186968948
14,2,1,0.054133083011046156
14,2,2,0.05682255657101007
14,3,0,0.05793615936023747
14,3,1,0.06193578693461219
14,3,2,0.0650178130710704
14,4,0,0.06600669631848594
14,4,1,0.06954522466675639
14,4,2,0.07199068072252686
14,5,0,0.0728786567235473
14,5,1,0.0756096268140638
14,5,2,0.07735884663328489
14,6,0,0.07805074167728665
14,6,1,0.08006846682279664
14,6,2,0.08131957048628903
14,7,0,0.0818294311890841
14,7,1,0.0832865587761798
14,7,2,0.08417653342166112
14,8,0,0.08454402749632801
14,8,1,0.08558175227254562
14,8,2,0.08620824952535351
14,9,0,0.08646848041589553
14,9,1,0.08719619892533655
14,9,2,0.08763013290464604
14,10,0,0.08781072996380439
14,10,1,0.08831041300566371
14,10,2,0.08860347971192307
14,11,0,0.08872532313990515
14,11,1,0.08905759137312533
14,11,2,0.08924753678059692
14,12,0,0.08932615606941884
14,12,1,0.08953559968078269
14,12,2,0.0896500032818561
14,13,0,0.08969368809067384
14,13,1,0.08982174234571773
14,13,2,0.08986037743465851
14,14,0,0.08989081691058856
14,14,1,0.08992137908759805
14,14,2,0.08991859192128676
14,15,0,0.08991859192128676
14,15,1,0.08991859192128676
14,15,2,0.08991859192128676
14,16,0,0.08991859192128676
14,16,1,0.08991859192128676
14,16,2,0.08991859192128676
14,17,0,0.08991859192128676
14,17,1,0.08991859192128676
14,17,2,0.08991859192128676
15,0,0,0.0
15,0,1,0.0
15,0,2,0.0
15,1,0,0.0
15,1,1,0.0
15,1,2,0.0
15,2,0,0.0
15,2,1,0.0
15,2,2,0.0
15,3,0,0.0
15,3,1,0.0
15,3,2,0.0
15,4,0,0.0
15,4,1,0.0
15,4,2,0.0
15,5,0,0.0
15,5,1,0.0
15,5,2,0.0
15,6,0,0.0
15,6,1,0.0
15,6,2,0.0
15,7,0,0.0
15,7,1,0.0
15,7,2,0.0
15,8,0,0.0
15,8,1,0.0
15,8,2,0.0
15,9,0,0.0
15,9,1,0.0
15,9,2,0.0
15,10,0,0.0
15,10,1,0.0
15,10,2,0.0
15,11,0,0.0
15,11,1,0.0
15,11,2,0.0
15,12,0,0.0
15,12,1,0.0
15,12,2,0.0
15,13,0,0.0
15,13,1,0.0
15,13,2,0.0
15,14,0,0.0
15,14,1,0.0
15,14,2,0.0
15,15,0,0.0
15,15,1,0.0
15,15,2,0.0
15,16,0,0.0
15,16,1,0.0
15,16,2,0.0
15,17,0,0.0
15,17,1,0.0
15,17,2,0.0
16,0,0,0.0021386217935429716
16,0,1,0.007064671279252861
16,0,2,0.009039293030164586
16,1,0,0.009571634917586547
16,1,1,0.01010612266732119
16,1,2,0.010057379207410037
16,2,0,0.010057379207410037
16,2,1,0.010057379207410037
16,2,2,0.010057379207410037
16,3,0,0.010057379207410037
16,3,1,0.010057379207410037
16,3,2,0.010057379207410037
16,4,0,0.010057379207410037
16,4,1,0.010057379207410037
16,4,2,0.010057379207410037
16,5,0,0.010057379207410037
16,5,1,0.010057379207410037
16,5,2,0.010057379207410037
16,6,0,0.010057379207410037
16,6,1,0.010057379207410037
16,6,2,0.010057379207410037
16,7,0,0.010057379207410037
16,7,1,0.010057379207410037
16,7,2,0.010057379207410037
16,8,0,0.010057379207410037
16,8,1,0.010057379207410037
16,8,2,0.010057379207410037
16,9,0,0.010057379207410037
16,9,1,0.010057379207410037
16,9,2,0.010057379207410037
16,10,0,0.010057379207410037
16,10,1,0.010057379207410037
16,10,2,0.010057379207410037
16,11,0,0.010057379207410037
16,11,1,0.010057379207410037
16,11,2,0.010057379207410037
16,12,0,0.010057379207410037
16,12,1,0.010057379207410037
16,12,2,0.010057379207410037
16,13,0,0.010057379207410037
16,13,1,0.010057379207410037
16,13,2,0.010057379207410037
16,14,0,0.010057379207410037
16,14,1,0.010057379207410037
16,14,2,0.010057379207410037
16,15,0,0.010057379207410037
16,15,1,0.010057379207410037
16,15,2,0.010057379207410037
16,16,0,0.010057379207410037
16,16,1,0.010057379207410037
16,16,2,0.010057379207410037
16,17,0,0.010057379207410037
16,17,1,0.010057379207410037
16,17,2,0.010057379207410037
17,0,0,0.0
17,0,1,0.0
17,0,2,0.0
17,1,0,0.0
17,1,1,0.0
17,1,2,0.0
17,2,0,0.0
17,2,1,0.0
17,2,2,0.0
17,3,0,0.0
17,3,1,0.0
17,3,2,0.0
17,4,0,0.0
17,4,1,0.0
17,4,2,0.0
17,5,0,0.0
17,5,1,0.0
17,5,2,0.0
17,6,0,0.0
17,6,1,0.0
17,6,2,0.0
17,7,0,0.0
17,7,1,0.0
17,7,2,0.0
17,8,0,0.0
17,8,1,0.0
17,8,2,0.0
17,9,0,0.0
17,9,1,0.0
17,9,2,0.0
17,10,0,0.0
17,10,1,0.0
17,10,2,0.0
17,11,0,0.0
17,11,1,0.0
17,11,2,0.0
17,12,0,0.0
17,12,1,0.0
17,12,2,0.0
17,13,0,0.0
17,13,1,0.0
17,13,2,0.0
17,14,0,0.0
17,14,1,0.0
17,14,2,0.0
17,15,0,0.0
17,15,1,0.0
17,15,2,0.0
17,16,0,0.0
17,16,1,0.0
17,16,2,0.0
17,17,0,0.0
17,17,1,0.0
17,17,2,0.0
18,0,0,0.0
18,0,1,0.010616429361919949
18,0,2,0.025282147218408862
18,1,0,0.029856324429153192
18,1,1,0.04231539084586623
18,1,2,0.04946218827653131
18,2,0,0.05237645669309066
18,2,1,0.06004138576086422
18,2,2,0.06436049701808906
18,3,0,0.0661660177127494
18,3,1,0.07200225998574027
18,3,2,0.07612134308355713
18,4,0,0.07759196604705729
18,4,1,0.08238836610869167
18,4,2,0.08556553620414796
18,5,0,0.0867829151309802
18,5,1,0.09041374755989519
18,5,2,0.09270338539427289
18,6,0,0.09363023727216876
18,6,1,0.09630305470307318
18,6,2,0.09795318074633602
