t_h,X_gDW_L,N_gN_L,N_free_gN_L,G_g_L,F_g_L,E_g_L,O2_g_L,Prot_g_L,Carb_g_L,P_frac_gProt_gDW,C_frac_gCarb_gDW,GAM_mmol_gDW,AA_phe_mmol_L,AA_leu_mmol_L,AA_val_mmol_L,AA_met_mmol_L,AA_tyr_mmol_L,pea_g_L,pea_mg_L,isoamyl_g_L,isoamyl_mg_L,isobutanol_g_L,isobutanol_mg_L,methionol_g_L,methionol_mg_L,tyrosol_g_L,tyrosol_mg_L,ethyl_acetate_g_L,ethyl_acetate_mg_L
10.0,1.296405028002708,0.0658727953455326,0.030882396872245473,105.84858786741187,107.88834305509906,2.88914029772681,0.0,1.1736328268367107,0.4647596540218507,0.905297959731655,0.35849880552984087,60.65825804131973,0.4341713685393625,0.43795990535149487,0.450443237833377,0.741319263827724,0.4341713685393625,0.054101234057720084,54.101234057720085,0.0,0.0,0.016562504235554297,16.562504235554297,0.0,0.0,0.06521402757166847,65.21402757166847,0.0,0.0
11.0,1.4079372966252106,0.055997312578535866,0.023806145983111707,105.22217246744225,107.57136236005917,3.3270761464131784,0.0,1.2953927900862796,0.5037027951420674,0.9200642622305004,0.35775939478940577,61.125450167082015,0.3994376590562135,0.4029231129233753,0.4144077788067068,0.682013722721506,0.3994376590562135,0.056248883707681455,56.24888370768146,0.0,0.0,0.016562504235554297,16.562504235554297,0.0,0.0,0.06820740767573939,68.20740767573939,0.0,0.0
12.0,1.5167296684605922,0.04638104984482068,0.016765176577030458,104.62118493925743,107.23606640555803,3.75239997439767,0.0,1.4088909053129168,0.5414374587454482,0.9289004722528263,0.35697690234739143,61.40501966285357,0.3674826463317164,0.3706892638895053,0.3812551565021703,0.6274526249037855,0.3674826463317164,0.05810854450990079,58.108544509900796,0.0,0.0,0.016562504235554297,16.562504235554297,0.0,0.0,0.07086123512961101,70.86123512961102,0.0,0.0
13.0,1.6182402695220792,0.037436734508927275,0.010190131102560271,104.08323428100734,106.88836438572311,4.155619625733597,0.0,1.5077852011767359,0.5762891938444712,0.931743715426162,0.3561209078146775,61.49497724176092,0.3380840346251791,0.3410341227783449,0.3507547439819967,0.5772564149114827,0.3380840346251791,0.05979271925477196,59.79271925477196,0.0,0.0,0.016562504235554297,16.562504235554297,0.0,0.0,0.07327974392240337,73.27974392240337,0.0,0.0
14.0,1.7052349378398846,0.02982101824483631,0.004754143110978659,103.65410950839411,106.53794802345276,4.511815623516122,0.0,1.5820249348795459,0.6055957751528368,0.9277460247698094,0.3551392020620798,61.3684940144244,0.31103731185516476,0.3137513929560773,0.32269436446343697,0.531075901718564,0.31103731185516476,0.061462328036297045,61.462328036297045,0.0,0.0,0.016562504235554297,16.562504235554297,0.0,0.0,0.07560829247907731,75.6082924790773,0.0,0.0
15.0,1.7686335640275206,0.02435719712540861,0.00129567200225958,103.39088471481531,106.19774327713093,4.7895578947044255,0.0,1.6192160563927103,0.6260252879664979,0.9155181091924108,0.35395985957708354,60.98161409829826,0.2861543269067516,0.28865128151959113,0.296878815306362,0.4885898295810789,0.2861543269067516,0.0633109787441527,63.3109787441527,0.0,0.0,0.016562504235554297,16.562504235554297,0.0,0.0,0.0780198600771949,78.0198600771949,0.0,0.0
16.0,1.8054930544228265,0.021309640040282435,9.303692698531935e-05,103.3074301927392,105.87526796627812,4.978624308468819,0.0,1.616358350396112,0.6365331729729286,0.895244845410288,0.35255365364804087,60.35698095482875,0.2632619807542115,0.26555917899802384,0.27312851008185307,0.44950264321459255,0.2632619807542115,0.06541512162988353,65.41512162988353,0.0,0.0,0.016880535875110247,16.880535875110247,0.0,0.0,0.08058600342263421,80.5860034226342,0.0,0.0
17.0,1.828471256348483,0.019519274864233348,0.0,103.30074012808079,105.57812378316193,5.121366986397811,0.0,1.5933339829437068,0.6418524418205568,0.8714022588058873,0.35103228426043576,59.89810669967413,0.24220102229387455,0.24431444467818192,0.25127822927530485,0.4135424317574251,0.24220102229387455,0.06755636278915526,67.55636278915526,0.0,0.0,0.017427914399003454,17.427914399003456,0.0,0.0,0.08312382567627145,83.12382567627145,0.0,0.0
18.0,1.848884475826054,0.017957732875094678,0.0,103.29479685372742,105.29943058053088,5.255617043909848,0.0,1.5673705939779305,0.6461960708181552,0.8477385225908464,0.3495059206062317,59.44267459786316,0.22282494051036458,0.22476928910392735,0.23117597093328046,0.3804590372168311,0.22282494051036458,0.06953996033997498,69.53996033997498,0.0,0.0,0.017942887919545725,17.942887919545726,0.0,0.0,0.08547038603541054,85.47038603541054,0.0,0.0
19.0,1.867926848761418,0.016521114245087103,0.0,103.28925269902814,105.03084386166307,5.385345030590177,0.0,1.5403144876743342,0.650010768450149,0.824611782145368,0.34798513061748493,58.99757751288017,0.2049989452695354,0.20678774597561317,0.21268189325861803,0.3500223142394846,0.2049989452695354,0.07135994296233418,71.35994296233417,0.0,0.0,0.018404139454666027,18.404139454666026,0.0,0.0,0.08762497702358692,87.62497702358692,0.0,0.0
20.0,1.8857084588998365,0.015199425105480132,0.0,103.28407561328655,104.77153589802454,5.510922511752093,0.0,1.5123646314078236,0.6533399103591131,0.802014025163874,0.34646920486334665,58.562661239948014,0.18859902964797257,0.19024472629756412,0.19566734179792858,0.32202052910032586,0.18859902964797257,0.07302939203317386,73.02939203317386,0.0,0.0,0.018815946892555974,18.815946892555974,0.0,0.0,0.08960294945612109,89.60294945612108,0.0,0.0
21.0,1.902330583533605,0.013983471097041723,0.0,103.27923610979015,104.520745150695,5.632691335658999,0.0,1.4837001712738518,0.6562233969218119,0.779938136997124,0.3449576023231819,58.137788850577124,0.17351110727613475,0.17502514819375897,0.1800139544540943,0.2962588867722998,0.17351110727613475,0.07456034241464492,74.56034241464492,0.0,0.0,0.019182245878570783,19.182245878570782,0.0,0.0,0.09141842607911521,91.4184260791152,0.0,0.0
22.0,1.9178863921945284,0.012864793409278387,0.0,103.27470706238721,104.27777104463554,5.750965994359195,0.0,1.4544821459242148,0.6586979291417444,0.7583776347982393,0.3434499206118428,57.72283557594178,0.15963021869404398,0.16102313633825827,0.16561283809776675,0.2725581758305158,0.15963021869404398,0.07596386628472382,75.96386628472382,0.0,0.0,0.01950665747281915,19.50665747281915,0.0,0.0,0.09308439990926272,93.08439990926271,0.0,0.0
23.0,1.9324616018349825,0.011835609936536115,0.0,103.27046351473192,104.04196900520346,5.866035837504476,0.0,1.4248550768919304,0.6607972670630038,0.7373264625485698,0.3419458717500721,57.317684861949374,0.14685980119852046,0.14814128543119762,0.1523638110499454,0.2507535217640745,0.14685980119852046,0.0772501500286755,77.25015002867549,0.0,0.0,0.01979251300364405,19.79251300364405,0.0,0.0,0.09461282450600736,94.61282450600736,0.0,0.0
24.0,1.9461350781569535,0.010888761141613225,0.0,103.2664825052084,103.81274595139158,5.978167103929165,0.0,1.3949484246307906,0.6625524669668181,0.716778830147724,0.340445262203626,56.92222527236824,0.13511101710263881,0.1362899825967018,0.14017470616594976,0.23069324002294855,0.13511101710263881,0.07842856500621155,78.42856500621156,0.0,0.0,0.020042877001486954,20.042877001486954,0.0,0.0,0.09601469704519973,96.01469704519972,0.0,0.0
25.0,1.9589793755592444,0.010017660250284168,0.0,103.26274290972607,103.58955623904764,6.087604738145256,0.0,1.3648779039760577,0.6639920946708316,0.6967290830136564,0.3389479761527744,56.53634797915184,0.12430213573442771,0.12538678398896566,0.12896072967267377,0.21223778082111266,0.12430213573442771,0.07950773290673162,79.50773290673162,0.0,0.0,0.020260568932126938,20.260568932126937,0.0,0.0,0.0973001349617586,97.3001349617586,0.0,0.0
26.0,1.9710612447427285,0.009216247430261433,0.0,103.25922529393118,103.37189784515174,6.19457410461159,0.0,1.3347467063447824,0.6651424257953666,0.6771716048422429,0.33745396170182623,56.15994489095025,0.11435796487567348,0.11535584126984841,0.11864387129885987,0.19525875835542364,0.11435796487567348,0.08049558567219474,80.49558567219474,0.0,0.0,0.020448182672844678,20.448182672844677,0.0,0.0,0.098478446285223,98.478446285223,0.0,0.0
27.0,1.9824420970072096,0.008478947635840518,0.0,103.25591177802757,103.15930887807787,6.299282554162493,0.0,1.3046466159288577,0.6660276290042478,0.6581007424622466,0.3359632193090105,55.79290720686937,0.10520932768561961,0.10612737396826054,0.10915236159495108,0.17963805768698973,0.10520932768561961,0.08139942067689532,81.39942067689532,0.0,0.0,0.020608104559453302,20.608104559453302,0.0,0.0,0.09955819439216601,99.55819439216602,0.0,0.0
28.0,1.99317843140454,0.007800631824973278,0.0,103.25278591241177,102.9513643670346,6.401920865122168,0.0,1.2746590325914502,0.6666699345862389,0.639510749518412,0.3344757920726918,55.435124332596104,0.09679258147077004,0.0976371840507997,0.10042017266735499,0.16526701307203057,0.09679258147077004,0.08222595149285691,82.22595149285691,0.0,0.0,0.020742529989566515,20.742529989566513,0.0,0.0,0.10054725757841537,100.54725757841537,0.0,0.0
29.0,2.003322227719488,0.007176581278975414,0.0,103.24983256325729,102.74767331639113,6.502664568943061,0.0,1.2448559090705733,0.6670897895498384,0.6213957454501335,0.3329917575512703,55.086483090902135,0.08904917495310843,0.08982620932673573,0.0923865588539666,0.1520456520262681,0.08904917495310843,0.08298135459399451,82.98135459399451,0.0,0.0,0.020853478697605267,20.85347869760527,0.0,0.0,0.10145288386549633,101.45288386549633,0.0,0.0
30.0,2.012921308012137,0.006602454776657381,0.0,103.24703780725214,102.54787595609626,6.601675170712858,0.0,1.2153006094803709,0.6673060003103695,0.6037496869068083,0.3315112208580912,54.74686717150401,0.08192524095685975,0.08264011258059686,0.08499563414564927,0.13988199986416666,0.08192524095685975,0.08367131232394381,83.67131232394381,0.0,0.0,0.020942808807803845,20.942808807803846,0.0,0.0,0.1022817414225592,102.28174142255921,0.0,0.0
31.0,2.0220196692368972,0.006074258394524791,0.0,103.24438883475742,102.35165010079393,6.699101270211507,0.0,1.1860486955367078,0.6673358639619789,0.5865663492701424,0.33003430882244034,54.41615677544152,0.07537122168031098,0.07602890357414911,0.07819598341399733,0.12869143987503331,0.07537122168031098,0.0843010524264641,84.3010524264641,0.0,0.0,0.02101222976297533,21.01222976297533,0.0,0.0,0.10303996495455255,103.03996495455254,0.0,0.0
32.0,2.030657789251995,0.0055883177229628074,0.0,103.2418738607131,102.15882760936094,6.795118932575816,0.0,1.1571486464149658,0.6671952890477552,0.56983931637305,0.32856116504668204,54.094228417207795,0.0693415239458861,0.06994659128821719,0.07194030474087755,0.11839612468503063,0.0693415239458861,0.08487538441340887,84.87538441340888,0.0,0.0,0.021063314218975785,21.063314218975783,0.0,0.0,0.10373319837934253,103.73319837934253,0.0,0.0
33.0,2.0388729083482073,0.005141252305125782,0.0,103.23948204267145,101.96915713315799,6.889869867588818,0.0,1.1286425176709116,0.6668989066681149,0.5535619768400774,0.32709194572034556,53.78095485431705,0.06379420203021521,0.06435086398515981,0.06618508036160735,0.10892443471022817,0.06379420203021521,0.08539873302325882,85.39873302325881,0.0,0.0,0.021097508987611206,21.097508987611207,0.0,0.0,0.10436663409066271,104.36663409066271,0.0,0.0
34.0,2.0466992882552963,0.00472995212071572,0.0,103.23720340538777,101.78236720358659,6.983465504114234,0.0,1.1005665442167794,0.6664601727003971,0.5377275257446122,0.3256268160763956,53.476205119199264,0.058690665867797996,0.059202794866347025,0.06089027393267876,0.10021047993340991,0.058690665867797996,0.08587516900297204,85.87516900297204,0.0,0.0,0.021116145104111854,21.116145104111855,0.0,0.0,0.10494504908002786,104.94504908002786,0.0,0.0
35.0,2.0541684504279343,0.004351555951058462,0.0,103.2350287714438,101.59820804158659,7.076008371341135,0.0,1.0729516919412432,0.6658914618407711,0.5223289704978775,0.3241659473944551,53.17984463253973,0.053995412598374155,0.054466571277039265,0.05601905201806446,0.09219364153873712,0.053995412598374155,0.08630843742728633,86.30843742728634,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.1054728381688945,105.4728381688945,0.0,0.0
36.0,2.061309395268751,0.004003431474973786,0.0,103.2329496974213,101.416389685184,7.167586665224152,0.0,1.0458241621908926,0.6652041541226695,0.5073591400647254,0.32270951447147556,52.89173538064606,0.049675779590504225,0.05010924557487612,0.0515375278566193,0.08481815021563816,0.049675779590504225,0.0867019837524772,86.7019837524772,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.10595404458224876,105.95404458224876,0.0,0.0
37.0,2.0681488038135476,0.003683156956975883,0.0,103.23095841518182,101.23667861498821,7.258284941525485,0.0,1.019205852989614,0.6644087145136308,0.49281069674979716,0.32125769349308875,52.611736142284705,0.04570171722326389,0.04610050592888603,0.04741452562808976,0.0780326981983871,0.04570171722326389,0.08705897778581517,87.05897778581517,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.10639238807630708,106.39238807630707,0.0,0.0
38.0,2.074711223281683,0.003388504400417812,0.0,103.2290477778439,101.05888668211458,7.348183741973466,0.0,0.9931147805584551,0.6635147661442727,0.4786761499210438,0.31981066024926375,52.339702752803575,0.042045579845402775,0.04241246545457515,0.043621363577842576,0.07179008234251613,0.042045579845402775,0.08738233573746657,87.38233573746656,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.10679129081600078,106.79129081600078,0.0,0.0
39.0,2.081019237782442,0.0031174240483843865,0.0,103.2272112100823,100.88284075881077,7.4373571809094825,0.0,0.9675654644100175,0.6625311576788322,0.46494787114080993,0.31836858864641393,52.07548839534489,0.03868193345777055,0.03901946821820914,0.04013165449161517,0.06604687575511484,0.03868193345777055,0.08767474050824213,87.67474050824212,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.10715390118226199,107.15390118226199,0.0,0.0
40.0,2.08709362536489,0.002868030124513636,0.0,103.22544266240314,100.70838153671781,7.52587345950402,0.0,0.9425692790260409,0.6614660252959438,0.4516181102614647,0.3169316494751397,51.8189439106215,0.035587378781148905,0.03589791076075241,0.036921122132285954,0.06076312569470565,0.035587378781148905,0.08793866035432571,87.9386603543257,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.10748311567472654,107.48311567472655,0.0,0.0
41.0,2.0929535025037427,0.0026385877145525447,0.0,103.22373656907712,100.53536242127004,7.613795338835477,0.0,0.9181347748828543,0.6603268497108395,0.4386790121158998,0.31550000939863626,51.56991811814215,0.03274038847865699,0.03302607789989222,0.033967432361703076,0.055902075639129196,0.03274038847865699,0.08817636605882467,88.17636605882467,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.10778159906222061,107.78159906222061,0.0,0.0
42.0,2.0986164570263655,0.0024275006973883415,0.0,103.22208780943802,100.36364851454317,7.701180575122681,0.0,0.8942679713649839,0.6591205086356559,0.42612263349545865,0.31407383013168433,51.32825814296852,0.03012115740036443,0.030383991667900838,0.03125003777276683,0.05142990958799886,0.03012115740036443,0.08838994672959627,88.38994672959628,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.10805180292120851,108.05180292120852,0.0,0.0
43.0,2.1040986704056186,0.002233300641597274,0.0,103.22049167227738,100.19311567947429,7.788082320138888,0.0,0.8709726239009189,0.6578533250428011,0.4139409601608734,0.31265326778424474,51.09380974310771,0.02771146480833528,0.02795327233446877,0.028750034750945484,0.04731551682095895,0.02771146480833528,0.08858132433324775,88.58132433324775,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.10829598269116456,108.29598269116455,0.0,0.0
44.0,2.109415030269273,0.002054636590269492,0.0,103.21894382308751,100.02362541722468,7.874548413424666,0.0,0.8482504674653226,0.6565311115671394,0.4021259236770684,0.31123847234715646,50.866417633514615,0.025494547623668457,0.025717010547711267,0.026450031970869845,0.04353027547528223,0.025494547623668457,0.08875226706641655,88.75226706641655,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.10851621336551509,108.51621336551509,0.0,0.0
45.0,2.114579233908677,0.0018902656630479324,0.0,103.2174402739252,99.85504519186743,7.960619520073277,0.0,0.8261014384175657,0.6551592113558831,0.3906694179014352,0.3098295873003819,50.64592580342526,0.02345498381377498,0.023659649703894364,0.02433402941320026,0.040047853437259646,0.02345498381377498,0.08890440165734798,88.90440165734798,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.10871440392730526,108.71440392730526,0.0,0.0
46.0,2.1196038835067266,0.001739044410004098,0.0,103.21597735568619,99.68728230254492,8.046337498976294,0.0,0.8045238764861036,0.6537425356503821,0.3795633149884019,0.3084267493267722,50.43217782438057,0.02157858510867298,0.021766877727582814,0.02238730706014424,0.03684402516227887,0.02157858510867298,0.08903922468334668,89.03922468334669,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.10889231063001234,108.89231063001235,0.0,0.0
47.0,2.124500573747608,0.00159992085720377,0.0,103.21455169259777,99.52025143316753,8.131740876453481,0.0,0.783514708560777,0.6522855983612563,0.36879948080158015,0.3070300881164875,50.22501714684845,0.019852298299979143,0.02002552750937619,0.0205963224953327,0.03389650314929656,0.019852298299979143,0.08915811298283197,89.15811298283197,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.10905154921589397,109.05154921589397,0.0,0.0
48.0,2.1292799724177547,0.0014719271886274683,0.0,103.21316017875195,99.35387406158303,8.216865112883932,0.0,0.7630696158195642,0.6507925478774044,0.3583697896491808,0.3056397262490768,50.02428738382154,0.018264114435980812,0.018423485308626093,0.018948616695706084,0.031184782897352836,0.018264114435980812,0.08926233323442859,89.26233323442858,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.1091936061568685,109.1936061568685,0.0,0.0
49.0,2.133951894558733,0.001354173013537271,0.0,103.21179995651596,99.18807791601225,8.30174284800674,0.0,0.7431831855917077,0.6492671963301793,0.3482661382792727,0.304255779141843,49.82983258016979,0.016802985281102346,0.016949606483936005,0.017432727360049596,0.028690000265564612,0.016802985281102346,0.08935305076973037,89.35305076973036,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.10931984899612493,109.31984899612493,0.0,0.0
50.0,2.138525370687898,0.0012458391724542895,0.0,103.21046839666995,99.02279647496982,8.386404126597679,0.0,0.7238490492445792,0.6477130465163194,0.3384804590893112,0.30287835505452526,49.64149746687102,0.015458746458614158,0.015593637965221124,0.016038109171245627,0.026394800244319443,0.015458746458614158,0.08943133768104257,89.43133768104256,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.10943153586240396,109.43153586240396,0.0,0.0
51.0,2.1430087095614,0.0011461720386579462,0.0,103.20916308013359,98.85796850719123,8.470876606091771,0.0,0.7050600072763314,0.6461333166669335,0.329004732519558,0.30150755514156297,49.45912769953454,0.014222046741925025,0.014346146928003433,0.014755060437545977,0.024283216224773887,0.014222046741925025,0.08949818028050496,89.49818028050497,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.10952982422313659,109.52982422313659,0.0,0.0
52.0,2.1474095559161483,0.0010544782755653106,0.0,103.20788178115467,98.69353764836558,8.555185747596099,0.0,0.6868081426995928,0.6445309632348558,0.31983099861292186,0.3001434735442815,49.28257008088182,0.013084283002571024,0.013198455173763158,0.013574655602542299,0.022340558926791976,0.013084283002571024,0.08955448596248493,89.55448596248493,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.10961577893733153,109.61577893733153,0.0,0.0
53.0,2.1517349435924253,0.0009701200135200856,0.0,103.20662245184245,98.52945201172969,8.639354991621623,0.0,0.6690849237124717,0.6429087018589041,0.3109513677346347,0.2987861975162875,49.111672767057236,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.1096903796642317,109.6903796642317,0.0,0.0
54.0,2.1517349435924253,0.0009701200135200856,0.0,102.39256915558406,98.17942878284916,9.234716850379032,0.0,0.6456669513825353,0.6396941583496096,0.30006806986392254,0.29729226652870605,48.90221289229989,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.1096903796642317,109.6903796642317,0.0,0.0
55.0,2.1517349435924253,0.0009701200135200856,0.0,101.58654094449734,97.83108592349943,9.825114896683422,0.0,0.6230686080841465,0.6364956875578616,0.2895656874186852,0.29580580519606253,48.70008411315905,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.1096903796642317,109.6903796642317,0.0,0.0
56.0,2.1517349435924253,0.0009701200135200856,0.0,100.78833312487987,97.4843689203463,10.4106817008425,0.0,0.6012612068012014,0.6333132091200723,0.27943088835903124,0.29432677617008224,48.50502984128814,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.1096903796642317,109.6903796642317,2.1385886055417775e-17,2.1385886055417775e-14
57.0,2.1517349435924253,0.0009701200135200856,0.0,99.99774998594059,97.13922563720651,10.991544023109675,0.0,0.5802170645631594,0.6301466430744719,0.2696508072664652,0.2928551422892318,48.316802468932714,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,0.0,0.0,0.02112044708920851,21.120447089208508,0.0,0.0,0.1096903796642317,109.6903796642317,4.2552021027054475e-17,4.255202102705447e-14
58.0,2.1517349435924253,0.0009701200135200856,0.0,99.21460426232406,96.79560617187033,11.567823161801156,0.0,0.5599094673034488,0.6269959098590995,0.2602130290121389,0.2913908665777856,48.135163054609734,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,1.7107457938221993e-16,1.7107457938221993e-13,0.02112044708920851,21.120447089208508,0.0,0.0,0.1096903796642317,109.6903796642317,4.2552021027054475e-17,4.255202102705447e-14
59.0,2.1517349435924253,0.0009701200135200856,0.0,98.43871663744036,96.45346272383466,12.13963527496303,0.0,0.5403126359478281,0.6238609303098039,0.25110557299671404,0.2899339122448967,47.95988101978805,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,1.7107457938221993e-16,1.7107457938221993e-13,0.02112044708920851,21.120447089208508,0.0,0.0,0.1096903796642317,109.6903796642317,4.2552021027054475e-17,4.255202102705447e-14
60.0,2.1517349435924253,0.0009701200135200856,0.0,97.66991528387588,96.1127494719487,12.707091678003753,0.0,0.521401693689654,0.620741625658255,0.24231687794182902,0.28848424268367223,47.79073385618512,0.012037540362365342,0.012142578759862105,0.012488683154338915,0.020553314212648617,0.012037540362365342,0.08960108951697912,89.60108951697912,1.7107457938221993e-16,1.7107457938221993e-13,0.02112044708920851,21.120447089208508,0.0,0.0,0.1096903796642317,109.6903796642317,4.2552021027054475e-17,4.255202102705447e-14
