t_h,X_gDW_L,N_gN_L,N_free_gN_L,N_from_AA_gN_L,N_rec_gN_L,N_in_Prot_gN_L,N_total_system_gN_L,G_g_L,F_g_L,E_g_L,O2_g_L,Prot_g_L,Carb_g_L,P_frac_gProt_gDW,C_frac_gCarb_gDW,GAM_mmol_gDW,fe_idx,cp_idx,AA_phe_mmol_L,AA_phe_g_L,AA_leu_mmol_L,AA_leu_g_L,AA_val_mmol_L,AA_val_g_L,AA_met_mmol_L,AA_met_g_L,AA_tyr_mmol_L,AA_tyr_g_L,pea_g_L,pea_mg_L,isoamyl_g_L,isoamyl_mg_L,isobutanol_g_L,isobutanol_mg_L,methionol_g_L,methionol_mg_L,tyrosol_g_L,tyrosol_mg_L,ethyl_acetate_g_L,ethyl_acetate_mg_L
40.0,2.052823753129162,0.003618969324843985,2.669542994771326e-05,0.0035922738948962717,0.21467647747083254,0.14908373834833424,0.3673791851440108,84.57513803163341,97.69178951310795,16.55480540232222,0.0,0.931773364677089,0.6503426065733369,0.453898374498428,0.3168039173270506,51.86282986018954,9,2,0.043380342346652806,0.007165998752243577,0.04316660583335746,0.005662163687161499,0.04366613310629218,0.005115487493402129,0.07905844573406573,0.011796310687979948,0.04719123409166662,0.008550579705069073,0.08763054834222242,87.63054834222243,0.0,0.0,0.010057378988892567,10.057378988892568,0.0,0.0,0.10643467076613686,106.43467076613686,0.0,0.0
40.62020410288672,2.056855999154883,0.003438801465219918,2.0341316925049352e-05,0.003418460148294869,0.2174294419966715,0.14681387907313054,0.36768212253502197,84.1148092569869,97.43212953606098,16.861360364758305,0.0,0.9175867442070659,0.6498185099965758,0.44611131969573087,0.31592805245655114,51.71296025787986,10,0,0.04128136547219014,0.006819268762351089,0.04107797069375365,0.005388197415899666,0.041553328120685885,0.004867972389338351,0.07523316819243818,0.011225541025993702,0.044907865550122474,0.00813685615902669,0.08781121168529674,87.81121168529674,0.0,0.0,0.010057378988892567,10.057378988892568,0.0,0.0,0.10668486895961077,106.68486895961077,0.0,0.0
42.57979589711328,2.068816163581821,0.0029413538612747675,1.3961590566317002e-05,0.0029273922707084505,0.22585295616001544,0.1397803402926953,0.3685746503139855,82.66132311270356,96.60230718218516,17.833244465310493,0.0,0.8736271268293455,0.6478831148756561,0.42228359494098366,0.31316611223394114,51.254372033779795,10,1,0.03535122393275773,0.00583966868145225,0.03517704717583563,0.004614173278054359,0.03558411866330621,0.004168679501406323,0.06442578983326946,0.009612972101022138,0.03845677082736116,0.006967982306209568,0.08831095740446399,88.31095740446399,0.0,0.0,0.010057378988892567,10.057378988892568,0.0,0.0,0.10738254698052749,107.3825469805275,0.0,0.0
44.0,2.0768312287700943,0.002641214071800399,1.4543399852246158e-05,0.002626670671948153,0.23169701645338886,0.1348345891784069,0.36917281970359617,81.61063373553623,95.99458572151671,18.53896333132644,0.0,0.8427161823650431,0.6462475375093576,0.4057701804032012,0.311169982691404,50.93655497299639,10,2,0.031719706323872526,0.005239778287640503,0.03156342218535097,0.004140174088052487,0.031928676527320836,0.0037404444551756362,0.057807535520748854,0.008625462375050937,0.03450623036782662,0.0062521838803465055,0.08860401135196061,88.60401135196061,0.0,0.0,0.010057378988892567,10.057378988892568,0.0,0.0,0.10779860973957847,107.79860973957847,0.0,0.0
44.62020410288672,2.0803271746079792,0.002510811151880425,1.1233091447216924e-05,0.002499578060433208,0.23418640052328663,0.13274696071125608,0.36944417238642313,81.15361493807826,95.72856460740651,18.846677977928863,0.0,0.8296685044453506,0.6455380418935589,0.39881635666355936,0.3103060180979491,50.802721729902885,11,0,0.030184934433265427,0.004986249319031116,0.030036212171272662,0.003939849950505835,0.030383793521845517,0.0035594614110842026,0.05501049258231079,0.008208115598206594,0.032836631290249545,0.005949669223480314,0.08872582321962234,88.72582321962234,0.0,0.0,0.010057378988892567,10.057378988892568,0.0,0.0,0.10797269090608538,107.97269090608539,0.0,0.0
46.57979589711328,2.0908382589909933,0.0021484186675797498,7.909439237731305e-06,0.0021405092283420185,0.24179733510586465,0.12632292634345377,0.3702686801168982,79.71586845666751,94.88569246876342,19.81723594429394,0.0,0.789518289646586,0.6431120480183691,0.37760849566029825,0.3075857471293476,50.39455538525394,11,1,0.02584881493963245,0.004269965739877884,0.02572145689497101,0.0033738835009133475,0.026019107566609495,0.0030481384514283024,0.04710813752608662,0.007029005200267385,0.02811959082896647,0.005094988662300435,0.08905805647093758,89.05805647093757,0.0,0.0,0.010057378988892567,10.057378988892568,0.0,0.0,0.10845424898124009,108.4542489812401,0.0,0.0
48.0,2.0979941210872264,0.001928834140312446,8.212544983956748e-06,0.0019206215953284894,0.24707167424161686,0.12184114007075633,0.37084164845268563,78.68003487891063,94.27293958828554,20.518812724934087,0.0,0.7615071254422271,0.6411957525960363,0.36296914170931877,0.3056232360955114,50.1128064814265,11,2,0.023193449264015585,0.0038313258839227345,0.023079174301928625,0.003027295293183978,0.02334624827677699,0.0027350129856244243,0.04226886997277156,0.006306938088637245,0.02523095564495482,0.004571596853309364,0.08924799895071145,89.24799895071145,0.0,0.0,0.010057378988892567,10.057378988892568,0.0,0.0,0.10873750726209783,108.73750726209782,0.0,0.0
48.62020410288672,2.1011096963686398,0.0018340866452069646,6.395167418203247e-06,0.0018276914777887615,0.2493209968834794,0.11994472870765491,0.37109981223634125,78.2297831369718,94.00522738881652,20.824393843345227,0.0,0.7496545544228431,0.6403614061577779,0.35678982193003794,0.3047729527232768,49.99387933614117,12,0,0.022071224057603676,0.003645945502075551,0.021962478339634568,0.0028808182838098665,0.022216629823173437,0.0026026781837847684,0.04022367217618565,0.006001774125408661,0.024010144799430463,0.004350398136208806,0.08932655741297002,89.32655741297002,0.0,0.0,0.010057378988892567,10.057378988892568,0.0,0.0,0.10885574109689276,108.85574109689276,0.0,0.0
50.57979589711328,2.110580803833508,0.0015697108117939157,4.5704640302320945e-06,0.0015651403477636835,0.2561957267800539,0.11413666119877776,0.3719020987906256,76.81450079607218,93.15827227837201,21.787297023884527,0.0,0.713354132492361,0.6376037147631013,0.3379894914218284,0.30209869890079716,49.63204830657397,12,1,0.01890065348385924,0.0031221989489987082,0.018807529281602797,0.0024669836158678388,0.01902517145270486,0.0022287988356843743,0.03444547015907454,0.0051396086024355124,0.02056104481414028,0.003725455709874077,0.08953593743058477,89.53593743058477,0.0,0.0,0.010057378988892567,10.057378988892568,0.0,0.0,0.10917895514783953,109.17895514783953,0.0,0.0
52.0,2.1171160114527234,0.001409095381260275,4.73687075608404e-06,0.001404358510504191,0.26095766970589795,0.11010768561847512,0.37247445070563334,75.79573184562449,92.54339622847961,22.482698460218792,0.0,0.6881730351154695,0.635499010343637,0.32505211400449363,0.30017202973566387,49.3830556312181,12,2,0.016959050101848193,0.0028014654863243033,0.016875492249570207,0.002213558318376124,0.01707077673997933,0.0019998414950885787,0.030906997724090557,0.004611633130411553,0.01844887476759096,0.003342751619139806,0.08965034209322266,89.65034209322266,0.0,0.0,0.010057378988892567,10.057378988892568,0.0,0.0,0.10936498385298993,109.36498385298992,0.0,0.0
52.62020410288672,2.1195589381698006,0.0013473857998379175,3.7136569787271754e-06,0.0013436721428591904,0.2629903975205166,0.1083068375158625,0.372644620836217,75.35291543910762,92.27480605018324,22.794825446879468,0.0,0.6769177344741406,0.6344335939072441,0.3193672618788541,0.2993234028467572,49.27364500693896,13,0,0.01622620080325901,0.002680406110690356,0.01614625372593987,0.002117904101231533,0.016333099412231888,0.0019134225961429656,0.029571417519564318,0.004412351208094192,0.017651645863142166,0.003198301713942729,0.08969397002757135,89.69397002757134,0.0,0.0,0.010057378988892567,10.057378988892568,0.0,0.0,0.1094355841090584,109.4355841090584,0.0,0.0
